personId,contentId,eventType
-1032019229384696495,-4765711818183276269,LIKE
-1032019229384696495,-401664538366009049,VIEW
-6944500707172804068,-401664538366009049,VIEW
-6944500707172804068,-401664538366009049,VIEW
-6944500707172804068,-401664538366009049,LIKE
-1032019229384696495,-4765711818183276269,VIEW
3576137684812235192,7277161137091492767,VIEW
-1032019229384696495,-401664538366009049,VIEW
6040926917589508037,-401664538366009049,VIEW
-1032019229384696495,-4765711818183276269,VIEW
6040926917589508037,-401664538366009049,VIEW
-2626634673110551643,4899554125167253337,VIEW
2901546026085255870,7664140604181040222,VIEW
-3637188778150475975,5439554346835640135,VIEW
-3637188778150475975,5439554346835640135,VIEW
-3390049372067052505,-6255454949363031923,VIEW
2901546026085255870,3845974592165897942,VIEW
-1602833675167376798,-1654063646246197191,LIKE
2901546026085255870,-1820269894165785259,VIEW
2901546026085255870,3149164017776669829,VIEW
-2626634673110551643,-5941854046477982982,VIEW
-1602833675167376798,-1654063646246197191,VIEW
-2626634673110551643,-8222568914848295086,VIEW
2901546026085255870,3845974592165897942,BOOKMARK
-3390049372067052505,4899554125167253337,COMMENT CREATED
-1724358244764242875,-5952729859839521828,VIEW
-1724358244764242875,-6603351162010419903,VIEW
2901546026085255870,6198232071580299480,VIEW
-2626634673110551643,4563606877148407012,VIEW
-3390049372067052505,4899554125167253337,LIKE
2901546026085255870,7664140604181040222,VIEW
-5706287032724665714,-5941854046477982982,VIEW
2901546026085255870,6198232071580299480,LIKE
2257339578739986222,-6843047699859121724,VIEW
-7690117130547105283,279771472506428952,VIEW
-3637188778150475975,5439554346835640135,VIEW
2901546026085255870,6198232071580299480,VIEW
-1724358244764242875,8586403905004879205,VIEW
495422936350381071,-5941854046477982982,VIEW
-3637188778150475975,5439554346835640135,VIEW
-3474152259371895547,-3173020603774823976,VIEW
-8845298781299428018,-6142462826726347616,VIEW
-1032019229384696495,5822211783543822544,LIKE
-1032019229384696495,5822211783543822544,VIEW
-6188912942004687815,-7202774608580336956,VIEW
-8845298781299428018,-1672166631728511207,VIEW
3636910968448833585,-5170198873410718233,LIKE
-3325685634318512394,-3173020603774823976,VIEW
3609194402293569455,-3173020603774823976,LIKE
3609194402293569455,-3173020603774823976,VIEW
801895594717772308,-3173020603774823976,LIKE
-1387464358334758758,-7202774608580336956,VIEW
801895594717772308,-3173020603774823976,VIEW
-8845298781299428018,-1672166631728511207,VIEW
-6188912942004687815,-3173020603774823976,VIEW
3609194402293569455,1805789466376069146,VIEW
3609194402293569455,-2081760549863309770,VIEW
3636910968448833585,-5170198873410718233,VIEW
-4167415844282118439,2372438485070148864,VIEW
907221355688076938,-7463305179076477879,VIEW
-8719462623048086192,4633013345375349272,VIEW
-4167415844282118439,2372438485070148864,VIEW
-5527145562136413747,-5826278791285476287,VIEW
907221355688076938,-7463305179076477879,VIEW
-1443636648652872475,9091641298512813712,VIEW
-8389868196569319547,-4698104907897418459,VIEW
-709287718034731589,310515487419366995,COMMENT CREATED
-709287718034731589,-5380376324140474506,BOOKMARK
-709287718034731589,310515487419366995,LIKE
-709287718034731589,310515487419366995,BOOKMARK
-709287718034731589,310515487419366995,FOLLOW
-6998647087289883231,-5784228041033890044,VIEW
8814360237760288963,2259988589066296676,VIEW
1623838599684589103,-8149429101569453081,VIEW
-108842214936804958,1468327003955810686,VIEW
-108842214936804958,-6858665134018491791,VIEW
1623838599684589103,8118799783881928573,VIEW
-108842214936804958,8118799783881928573,VIEW
2551221442168658664,8076265166566225141,VIEW
-3275942195366018617,-4509487968959834430,VIEW
-1032019229384696495,-6980020268309524947,COMMENT CREATED
-2623844842607044962,7062745737910050042,VIEW
-1032019229384696495,-6980020268309524947,VIEW
2901546026085255870,-5515204090203464377,VIEW
2901546026085255870,-862645085190435621,VIEW
-2979881261169775358,5270696484536580646,VIEW
-8550167523008133722,5270696484536580646,VIEW
-3295609019604191449,1959495508923903948,VIEW
1908339160857512799,7062745737910050042,VIEW
989049974880576288,2602738827388230683,VIEW
1908339160857512799,6583734846225935852,VIEW
6104713116635733924,2134259819148812594,VIEW
1623838599684589103,5270696484536580646,VIEW
-1032019229384696495,-1114438937697017987,VIEW
2901546026085255870,-8119612270825155371,VIEW
-9009798162809551896,1929674614667189969,VIEW
-1032019229384696495,5270696484536580646,VIEW
7308881151087125462,-8018088591294066196,VIEW
-1443636648652872475,5270696484536580646,VIEW
-1032019229384696495,-1114438937697017987,VIEW
2901546026085255870,-862645085190435621,VIEW
-5639303336519418445,2134259819148812594,VIEW
3681539658619684640,6437568358552101410,VIEW
-3295609019604191449,1959495508923903948,LIKE
6525511498345160052,2134259819148812594,VIEW
5907617845968952831,1738052593226421681,VIEW
2901546026085255870,-3363563881552061188,VIEW
2901546026085255870,6754313450809254838,VIEW
2901546026085255870,-3750879736572068916,VIEW
2901546026085255870,7516228655554309785,VIEW
3829784524040647339,-3709378389941441506,VIEW
-1496589699638750920,2709926970543371965,VIEW
6735372008307093370,4296604388230897073,VIEW
-8550167523008133722,3394403706511230595,BOOKMARK
-259426774323606118,-7660505434580831027,VIEW
8698209668239173600,-9028990334396397584,VIEW
-1479311724257856983,6987435400166905688,VIEW
-8020832670974472349,-3709378389941441506,VIEW
-8550167523008133722,-9028990334396397584,VIEW
-8550167523008133722,1964631817676172382,VIEW
-8550167523008133722,-2967429522197137387,VIEW
-1479311724257856983,6987435400166905688,BOOKMARK
-1032019229384696495,1649085803937938638,VIEW
-6944500707172804068,-8427763028519233712,VIEW
-8550167523008133722,1542516532533301214,VIEW
-1130272294246983140,-7660505434580831027,VIEW
-8550167523008133722,1805789466376069146,VIEW
-1479311724257856983,8049518593334748695,VIEW
8698209668239173600,-3709378389941441506,VIEW
-8550167523008133722,1964631817676172382,BOOKMARK
-8550167523008133722,-7367898111498277224,VIEW
8698209668239173600,5333141914314968598,VIEW
-8550167523008133722,8194079557551008273,VIEW
-1496589699638750920,-7660505434580831027,VIEW
-8550167523008133722,-6195775145989617417,VIEW
6735372008307093370,1649085803937938638,VIEW
-5230721907253934520,-3709378389941441506,VIEW
-2050699458865052139,3394403706511230595,VIEW
-6254342326107002908,-3709378389941441506,VIEW
-2050699458865052139,3394403706511230595,VIEW
-8020832670974472349,-2967429522197137387,VIEW
-1130272294246983140,2709926970543371965,VIEW
5707382540067831352,3394403706511230595,VIEW
-3596626804281480007,-5784228041033890044,VIEW
-3596626804281480007,-5784228041033890044,VIEW
344280948527967603,3569727790804487273,VIEW
-1616903969205976623,-8518096793350810174,VIEW
-1616903969205976623,1862503310075246782,VIEW
-108842214936804958,589254894302309232,VIEW
-1616903969205976623,-8518096793350810174,VIEW
881856221521045800,8657408509986329668,VIEW
-1616903969205976623,1862503310075246782,VIEW
-3596626804281480007,-2382583983070627054,VIEW
-3596626804281480007,3294074907209583622,VIEW
-1616903969205976623,1862503310075246782,BOOKMARK
-1616903969205976623,-8518096793350810174,VIEW
-1616903969205976623,-8518096793350810174,LIKE
-3596626804281480007,3294074907209583622,VIEW
881856221521045800,8657408509986329668,LIKE
881856221521045800,8657408509986329668,VIEW
-8207027873334509187,-9102431381393428051,VIEW
-8207027873334509187,-9102431381393428051,VIEW
-5527145562136413747,4716135688735489427,LIKE
-3535274684588209118,5109221095427625188,VIEW
3576137684812235192,6850500272809381909,VIEW
7369311357280565934,6850500272809381909,VIEW
3576137684812235192,6850500272809381909,BOOKMARK
7001798922437039535,5199666313044493096,VIEW
5206835909720479405,-1839591250599587429,VIEW
-8389868196569319547,6850500272809381909,VIEW
3576137684812235192,6850500272809381909,LIKE
-8389868196569319547,6850500272809381909,VIEW
3576137684812235192,6850500272809381909,VIEW
-8389868196569319547,6850500272809381909,VIEW
5206835909720479405,-1839591250599587429,LIKE
3576137684812235192,6850500272809381909,VIEW
-5380862725077089346,-8194774279664546436,VIEW
3576137684812235192,6850500272809381909,VIEW
-8719462623048086192,6850500272809381909,LIKE
-5419372988308173258,6850500272809381909,VIEW
-8719462623048086192,6850500272809381909,VIEW
-1602833675167376798,6437568358552101410,VIEW
2653698047369148236,1959495508923903948,LIKE
692689608292948411,-6980020268309524947,VIEW
7948079555216525045,1929674614667189969,VIEW
-1602833675167376798,-21036008762564671,LIKE
548750006199694898,1012456848389051365,VIEW
-1602833675167376798,-21036008762564671,VIEW
-1602833675167376798,8265190708606665292,LIKE
-1443636648652872475,-1114438937697017987,VIEW
1097401149118884075,5658521282502533116,VIEW
2653698047369148236,1959495508923903948,FOLLOW
-6067316262393890508,1929674614667189969,VIEW
-5292464982436362617,505090987429665116,VIEW
1539552466471655556,-1114438937697017987,VIEW
-1032019229384696495,-1114438937697017987,COMMENT CREATED
-1602833675167376798,8265190708606665292,VIEW
-6067316262393890508,1929674614667189969,VIEW
-1602833675167376798,6437568358552101410,LIKE
-1443636648652872475,5270696484536580646,VIEW
-1602833675167376798,-862645085190435621,LIKE
-1602833675167376798,6437568358552101410,VIEW
8562738815734604501,4915137112517573184,VIEW
-1602833675167376798,-862645085190435621,VIEW
2653698047369148236,1959495508923903948,VIEW
-5292464982436362617,5009420943344705199,VIEW
-3390049372067052505,1929674614667189969,VIEW
-7410485589492665094,6757348772114374254,VIEW
-4312494396888667550,-5464698687596686623,VIEW
-4312494396888667550,5439554346835640135,VIEW
-4312494396888667550,1019706997674210703,VIEW
1895326251577378793,-5570129644089964821,COMMENT CREATED
-6730258785244938562,-5464698687596686623,VIEW
6464364285286199002,-6255454949363031923,VIEW
5206835909720479405,8402348887626635381,VIEW
1895326251577378793,-5570129644089964821,VIEW
5206835909720479405,8402348887626635381,LIKE
1895326251577378793,8689098216946253326,VIEW
1895326251577378793,-5570129644089964821,VIEW
1120069409160402054,-3954182109690207118,COMMENT CREATED
7032629593137936425,5088013394045185972,VIEW
-1032019229384696495,-2097626568191556277,VIEW
7392990465409599343,2072448887839540892,VIEW
-108842214936804958,7664140604181040222,VIEW
-1578287561410088674,5088013394045185972,COMMENT CREATED
-108842214936804958,7516228655554309785,VIEW
-1032019229384696495,5088013394045185972,VIEW
-9223121837663643404,7516228655554309785,VIEW
-1032019229384696495,-2097626568191556277,VIEW
4209517478660372522,-3980612444042641628,VIEW
7032629593137936425,5088013394045185972,VIEW
-5264754785175108362,-3954182109690207118,VIEW
1120069409160402054,-3954182109690207118,VIEW
-1443636648652872475,-3954182109690207118,VIEW
333499316725738941,-3954182109690207118,VIEW
-1443636648652872475,2470587255066232267,VIEW
-3954277405987282296,5088013394045185972,VIEW
3915038251784681624,2916072977192006313,VIEW
-2511855597392146401,626121253933491500,VIEW
1899177452305284666,-3954182109690207118,VIEW
5175412143320664868,5719793245136119929,VIEW
-1799631734242668035,3746463631389880443,VIEW
-108842214936804958,5568089143939945595,VIEW
-108842214936804958,-3980612444042641628,VIEW
-7267769888748948232,-5037827401452845772,VIEW
2682799999279860984,5088013394045185972,VIEW
1120069409160402054,626121253933491500,VIEW
-1799631734242668035,3746463631389880443,VIEW
-7267769888748948232,-3338916066794638254,VIEW
3829784524040647339,-2118981143119783447,VIEW
-8020832670974472349,5088013394045185972,VIEW
434517017614495946,-3980612444042641628,VIEW
7421498048184238966,-3169423801125605259,VIEW
-2024836947804425229,-8222568914848295086,VIEW
2551221442168658664,-9128652074338368262,VIEW
3813842765808990208,-3980612444042641628,VIEW
-6067316262393890508,3746463631389880443,VIEW
333499316725738941,-3954182109690207118,LIKE
-6850499260033618177,2916072977192006313,VIEW
-5706287032724665714,-2097626568191556277,VIEW
-5706287032724665714,-3980612444042641628,VIEW
-108842214936804958,626121253933491500,VIEW
434517017614495946,5088013394045185972,VIEW
4870191573331352123,2072448887839540892,VIEW
-1443636648652872475,2470587255066232267,VIEW
-2623844842607044962,5088013394045185972,VIEW
2873028073541627603,7933360486658437274,VIEW
-1443636648652872475,-3954182109690207118,VIEW
1120069409160402054,-3954182109690207118,COMMENT CREATED
3829784524040647339,4899554125167253337,VIEW
-1578287561410088674,-9105040345021932755,LIKE
-1578287561410088674,-9105040345021932755,VIEW
-1578287561410088674,911037455259135591,VIEW
-1578287561410088674,-89955207814154444,VIEW
-1578287561410088674,-89955207814154444,LIKE
-1578287561410088674,-89955207814154444,BOOKMARK
-1578287561410088674,-9105040345021932755,VIEW
-7496361692498935601,6783622248311192269,VIEW
-7496361692498935601,6783622248311192269,LIKE
-7496361692498935601,-2899726011463496555,LIKE
-7496361692498935601,-2899726011463496555,VIEW
-7496361692498935601,-3275688295651945765,VIEW
-7496361692498935601,-3275688295651945765,LIKE
-7496361692498935601,6783622248311192269,VIEW
-7496361692498935601,-3275688295651945765,VIEW
-7496361692498935601,-2899726011463496555,VIEW
4313045637915476309,511891900317865118,VIEW
6259736937759908767,-4509487968959834430,VIEW
6947583688031316012,8963770574956550187,VIEW
3636910968448833585,-1192619987285372590,LIKE
-2626634673110551643,-1342820011354825290,VIEW
-2901997243166418276,3689128258624052102,VIEW
-2726721797588771398,-6993279786012379694,VIEW
3636910968448833585,2285214528595997209,VIEW
5127372011815639401,5401376580769090495,LIKE
-2726721797588771398,-7463305179076477879,COMMENT CREATED
-2626634673110551643,7395435905985567130,VIEW
4313045637915476309,2285214528595997209,VIEW
4313045637915476309,-8813724423497152538,VIEW
-2901997243166418276,3689128258624052102,VIEW
6003902177042843076,2285214528595997209,VIEW
-2726721797588771398,-7463305179076477879,VIEW
-1032019229384696495,-7463305179076477879,VIEW
1120069409160402054,-4615575698508618335,VIEW
5127372011815639401,5401376580769090495,VIEW
4313045637915476309,2285214528595997209,VIEW
-1032019229384696495,-7463305179076477879,VIEW
-3596626804281480007,2285214528595997209,VIEW
5127372011815639401,5401376580769090495,VIEW
-2901997243166418276,-1192619987285372590,VIEW
4313045637915476309,-8813724423497152538,VIEW
7392990465409599343,2602738827388230683,VIEW
3636910968448833585,2285214528595997209,VIEW
-3596626804281480007,2285214528595997209,VIEW
-2901997243166418276,-1192619987285372590,VIEW
6947583688031316012,8963770574956550187,VIEW
-2626634673110551643,7395435905985567130,VIEW
4313045637915476309,6437568358552101410,VIEW
4313045637915476309,6437568358552101410,VIEW
-2626634673110551643,-2683134512107439488,VIEW
1120069409160402054,-6625273991455881177,VIEW
3636910968448833585,-1192619987285372590,VIEW
3636910968448833585,2285214528595997209,LIKE
3636910968448833585,-1192619987285372590,VIEW
-2726721797588771398,-6993279786012379694,VIEW
1120069409160402054,-6625273991455881177,VIEW
-2726721797588771398,-7463305179076477879,VIEW
7392990465409599343,2602738827388230683,VIEW
6259736937759908767,-4509487968959834430,VIEW
-2901997243166418276,3689128258624052102,VIEW
6003902177042843076,2285214528595997209,VIEW
-2626634673110551643,-2683134512107439488,VIEW
4313045637915476309,511891900317865118,VIEW
1120069409160402054,-4615575698508618335,VIEW
-2626634673110551643,-1342820011354825290,VIEW
-2726721797588771398,-7463305179076477879,FOLLOW
-5264754785175108362,7606744605433799135,VIEW
2416280733544962613,-9055044275358686874,VIEW
